3452.91    0.000045812
3459.42    0.000061514
3465.94    0.000063254
3472.45    0.000047982
3478.97    0.000013236
3485.48   -0.000041118
3492.00   -0.000110868
3498.51   -0.000186547
3505.03   -0.000254879
3511.54   -0.000302662
3518.06   -0.000321634
3524.57   -0.000312211
3531.09   -0.000283751
3537.60   -0.000251145
3544.12   -0.000228663
3550.63   -0.000224263
3557.15   -0.000236494
3563.66   -0.000256011
3570.18   -0.000270014
3576.69   -0.000268553
3583.21   -0.000248733
3589.72   -0.000215613
3596.24   -0.000179350
3602.75   -0.000150495
3609.27   -0.000135590
3615.78   -0.000135216
3622.30   -0.000144896
3628.81   -0.000158029
3635.33   -0.000169119
3641.84   -0.000175489
3648.36   -0.000177271
3654.87   -0.000175694
3661.39   -0.000171222
3667.90   -0.000162380
3674.42   -0.000145774
3680.93   -0.000117087
3687.45   -0.000072163
3693.96   -0.000007973
3700.48    0.000076865
3706.99    0.000181437
3713.51    0.000301785
3720.02    0.000429745
3726.54    0.000552455
3733.05    0.000653374
3739.57    0.000715211
3746.08    0.000724504
3752.60    0.000676054
3759.11    0.000575779
3765.63    0.000440060
3772.14    0.000291624
3778.66    0.000153258
3785.17    0.000041569
3791.69   -0.000036669
3798.20   -0.000084447
3804.72   -0.000111036
3811.23   -0.000126881
3817.75   -0.000139145
3824.26   -0.000149740
3830.78   -0.000156269
3837.29   -0.000155071
3843.81   -0.000144187
3850.32   -0.000125242
3856.83   -0.000103047
3863.35   -0.000083520
3869.86   -0.000071154
3876.38   -0.000067567
3882.89   -0.000071304
3889.41   -0.000079068
3895.92   -0.000087580
3902.44   -0.000094646
3908.95   -0.000099549
3915.47   -0.000102383
3921.98   -0.000103149
3928.50   -0.000101498
3935.01   -0.000096902
3941.53   -0.000089499
3948.04   -0.000080755
3954.56   -0.000073328
3961.07   -0.000070148
3967.59   -0.000073200
3974.10   -0.000082352
3980.62   -0.000095120
3987.13   -0.000107504
